Employee ID,Date of Joining,Gender,Company Type,WFH Setup Available,Designation,Resource Allocation,Mental Fatigue Score,Burn Rate
9105,2008/9/11,Male,Service,Yes,2,2,4.5,0.29
9106,2008/11/25,Male,Product,No,2,5,7.3,0.54
9107,2008/9/6,Male,Service,Yes,4,,7.6,0.8
9108,2008/4/17,Female,Service,No,2,5,,0.51
9109,2008/9/22,Female,Service,Yes,3,6,,0.52
9110,2008/9/27,Male,Service,No,3,7,6.5,0.6
9111,2008/12/20,Male,Service,No,4,6,6.4,0.63
9112,2008/5/4,Female,Product,No,3,7,7.7,0.6
9113,2008/6/19,Female,Service,Yes,2,5,4.6,0.4
9114,2008/8/15,Male,Product,No,4,6,7.4,0.62
9115,2008/1/15,Male,Service,No,4,7,5.4,0.5
9116,2008/3/13,Male,Service,No,4,7,10,0.9
9117,2008/12/2,Female,Service,Yes,2,5,7.1,0.48
9118,2008/3/26,Female,Service,No,3,5,5.8,0.43
9119,2008/4/15,Female,Service,Yes,2,3,4,0.34
9120,2008/7/29,Female,Product,No,2,5,6.5,0.53
9121,2008/2/9,Female,Service,No,5,8,8.6,0.89
9122,2008/8/24,Male,Service,Yes,2,4,3.4,0.23
9123,2008/11/30,Male,Product,No,2,3,3.3,0.21
9124,2008/9/4,Female,Service,No,2,3,3.6,0.25
9125,2008/12/27,Female,Service,Yes,3,4,5.3,0.47
9126,2008/7/12,Male,Service,No,3,6,6.5,0.56
9127,2008/7/2,Female,Product,No,3,6,,0.55
9128,2008/4/19,Male,Service,No,0,1,3.5,0.13
9129,2008/3/7,Female,Product,Yes,3,5,6.4,0.4
9130,2008/11/21,Male,Service,Yes,0,1,3.8,
9131,2008/9/30,Female,Service,Yes,3,4,3.8,
9132,2008/6/15,Female,Product,No,3,7,7.6,0.76
9133,2008/1/4,Female,Service,No,5,9,9.4,0.8
9134,2008/6/18,Female,Service,Yes,1,3,6.2,0.42
9135,2008/5/29,Male,Product,No,3,6,8.1,0.68
9136,2008/9/21,Female,Service,No,4,7,7.4,0.59
9137,2008/2/7,Female,Service,No,2,6,9,0.76
9138,2008/6/29,Female,Service,No,2,4,5.6,0.34
9139,2008/12/31,Female,Service,No,3,5,7.2,0.54
9140,2008/1/31,Male,Service,Yes,2,5,4.8,0.31
9141,2008/3/19,Male,Service,No,2,5,7.7,0.57
9142,2008/6/6,Female,Service,Yes,3,7,,0.76
9143,2008/4/14,Male,Service,No,2,5,,0.78
9144,2008/11/24,Female,Service,No,2,3,3.6,0.29
9145,2008/11/8,Male,Service,No,3,7,7.1,0.51
9146,2008/5/23,Female,Service,No,5,,,1
9147,2008/8/3,Male,Service,No,2,4,6.1,0.51
9148,2008/1/18,Male,Service,No,2,6,7.4,0.56
9149,2008/4/14,Male,Service,Yes,0,1,1.6,0.13
9150,2008/7/31,Male,Product,Yes,2,3,4,0.27
9151,2008/1/14,Male,Service,No,3,7,6.1,0.58
9152,2008/10/10,Male,Product,No,2,6,6.3,0.6
9153,2008/5/18,Male,Service,No,2,5,5.9,0.55
9154,2008/9/22,Male,Product,Yes,2,3,3.1,0.19
9155,2008/11/11,Male,Service,Yes,2,5,6,0.45
9156,2008/10/28,Female,Product,Yes,3,,8.6,0.68
9157,2008/1/16,Female,Service,No,3,7,7,0.64
9158,2008/7/9,Female,Service,Yes,4,9,9,0.74
9159,2008/12/27,Male,Service,Yes,3,5,6.7,0.46
9160,2008/1/24,Male,Service,No,3,5,6.3,0.51
9161,2008/12/22,Male,Product,No,1,2,2.8,0.08
9162,2008/4/2,Male,Product,No,3,5,,0.51
9163,2008/7/21,Male,Service,Yes,2,3,5.3,0.43
9164,2008/5/26,Male,Product,Yes,2,3,2.4,0.18
9165,2008/8/11,Female,Service,Yes,3,5,6.9,0.69
9166,2008/11/30,Female,Product,Yes,3,5,6.6,0.48
9167,2008/7/30,Female,Service,Yes,1,3,4.4,0.36
9168,2008/8/28,Female,Service,Yes,1,3,5.4,0.47
9169,2008/6/14,Female,Product,No,3,7,7.6,
9170,2008/5/19,Male,Service,No,1,1,1.2,0.06
9171,2008/8/17,Female,Service,No,3,5,8.2,0.66
9172,2008/6/16,Female,Service,Yes,3,,6.9,0.49
9173,2008/4/20,Female,Service,Yes,1,1,3.5,0.29
9174,2008/11/23,Female,Service,Yes,3,4,6,0.48
9175,2008/2/23,Male,Product,Yes,3,6,5.6,0.42
9176,2008/7/22,Female,Service,Yes,3,5,5.6,0.33
9177,2008/6/21,Male,Product,Yes,3,6,5,0.33
9178,2008/9/6,Male,Service,No,3,7,7.2,0.64
9179,2008/11/22,Female,Product,No,4,9,8.8,0.72
9180,2008/3/2,Female,Service,Yes,4,6,,
9181,2008/10/21,Female,Service,No,4,8,6.5,
9182,2008/6/24,Female,Product,Yes,2,5,4.7,0.39
9183,2008/12/25,Female,Service,No,1,3,6.7,0.45
9184,2008/2/25,Female,Service,No,1,3,,
9185,2008/4/12,Female,Product,No,2,5,7.3,0.63
9186,2008/11/20,Female,Service,Yes,3,4,5.8,0.45
9187,2008/1/3,Male,Service,No,5,8,8.4,0.72
9188,2008/6/23,Male,Product,No,3,8,8.9,0.71
9189,2008/11/15,Male,Product,Yes,2,5,4.1,0.35
9190,2008/9/22,Female,Service,Yes,2,4,5.3,0.43
9191,2008/5/16,Male,Product,No,3,8,7.3,0.71
9192,2008/6/4,Male,Service,Yes,1,2,4.4,0.24
9193,2008/5/15,Male,Service,Yes,4,7,6.2,0.57
9194,2008/7/24,Female,Service,Yes,4,7,7.8,0.65
9195,2008/1/31,Female,Product,Yes,2,2,4.3,0.2
9196,2008/2/29,Female,Product,Yes,3,6,6.8,0.47
9197,2008/8/15,Female,Service,No,3,5,7,0.47
9198,2008/12/2,Female,Product,No,2,4,6.7,0.57
9199,2008/11/1,Male,Service,No,4,9,8.3,0.78
9200,2008/5/7,Female,Service,Yes,3,4,7.1,0.49
9201,2008/9/9,Female,Service,No,2,6,,0.72
9202,2008/11/27,Male,Service,No,3,6,6,0.43
9203,2008/1/6,Female,Service,No,4,8,7.8,0.59
9204,2008/3/24,Female,Service,Yes,1,4,5,0.46
9205,2008/9/13,Female,Service,Yes,1,3,5.7,0.42
9206,2008/9/17,Female,Service,No,2,4,5.1,0.33
9207,2008/5/20,Female,Product,Yes,1,,3.9,0.25
9208,2008/2/7,Female,Product,Yes,3,5,5.8,0.39
9209,2008/2/20,Male,Service,No,3,6,6.9,0.55
9210,2008/9/10,Male,Service,Yes,3,7,7.5,0.54
9211,2008/6/24,Female,Service,Yes,2,3,4.3,0.24
9212,2008/11/9,Male,Service,Yes,3,5,6.4,0.5
9213,2008/3/3,Female,Service,No,3,5,6.1,0.48
9214,2008/7/21,Male,Product,No,3,7,,0.52
9215,2008/3/19,Female,Service,No,4,7,9,0.81
9216,2008/12/30,Female,Service,No,4,6,7.3,0.61
9217,2008/8/13,Female,Service,No,2,5,8.1,0.65
9218,2008/7/6,Male,Product,Yes,1,4,6.5,0.49
9219,2008/10/11,Female,Service,Yes,2,2,4.4,
9220,2008/9/9,Female,Service,No,3,7,6.3,0.52
9221,2008/12/3,Female,Service,No,0,1,2.1,0.07
9222,2008/5/7,Female,Service,Yes,0,2,2.8,0.22
9223,2008/9/6,Female,Service,Yes,1,2,4.1,0.19
9224,2008/3/3,Female,Service,Yes,2,3,,0.35
9225,2008/2/17,Male,Product,No,2,4,4.2,0.35
9226,2008/3/21,Female,Service,Yes,1,,4.2,0.31
9227,2008/9/7,Female,Service,No,5,9,9,0.83
9228,2008/6/12,Male,Service,Yes,4,7,7.2,0.51
9229,2008/9/4,Female,Service,No,2,3,6.2,0.43
9230,2008/12/25,Male,Service,Yes,2,5,6.5,0.48
9231,2008/12/1,Female,Service,Yes,3,5,5.9,0.49
9232,2008/5/13,Female,Product,No,3,,,0.56
9233,2008/6/7,Female,Service,No,2,5,7.2,0.67
9234,2008/8/9,Female,Product,No,2,5,6.5,0.51
9235,2008/12/22,Male,Product,Yes,1,3,,0.57
9236,2008/9/8,Male,Product,No,1,5,6.4,0.51
9237,2008/7/14,Female,Product,No,2,4,6.3,0.61
9238,2008/8/31,Female,Product,No,2,6,7.8,0.61
9239,2008/7/19,Female,Service,No,4,8,8.7,0.75
9240,2008/4/20,Female,Service,No,3,6,,
9241,2008/8/22,Female,Service,Yes,3,7,7.2,0.52
9242,2008/1/9,Male,Product,Yes,3,8,8.6,0.83
9243,2008/5/10,Female,Service,Yes,1,2,3.1,0.26
9244,2008/1/11,Male,Service,Yes,2,4,,0.17
9245,2008/1/15,Female,Service,Yes,2,2,1,0.06
9246,2008/8/20,Male,Service,No,4,8,8,0.72
9247,2008/6/13,Male,Service,No,3,6,6.1,0.41
9248,2008/1/3,Female,Service,Yes,3,5,5.3,0.47
9249,2008/8/2,Male,Service,No,4,6,7.2,0.67
9250,2008/5/1,Female,Service,No,2,7,7.9,0.72
9251,2008/3/2,Male,Service,No,1,3,6.3,0.54
9252,2008/9/13,Male,Service,No,3,5,7.7,0.63
9253,2008/10/16,Male,Service,Yes,3,,6.5,0.63
9254,2008/6/23,Female,Service,No,2,4,5.8,0.49
9255,2008/1/11,Female,Product,No,3,6,7.3,0.5
9256,2008/8/28,Male,Service,No,2,,6.9,
9257,2008/5/28,Female,Product,No,3,5,6.2,0.53
9258,2008/10/1,Male,Product,Yes,3,7,8.9,0.73
9259,2008/1/19,Female,Service,No,2,4,7.6,0.62
9260,2008/6/6,Female,Product,No,4,6,7.4,0.57
9261,2008/10/19,Female,Product,No,3,7,8,0.7
9262,2008/3/6,Male,Product,No,1,,7.5,0.53
9263,2008/8/25,Female,Service,Yes,4,7,6.8,0.69
9264,2008/7/7,Female,Service,Yes,3,4,5.9,0.4
9265,2008/3/1,Male,Service,No,2,4,6.4,0.63
9266,2008/11/20,Female,Service,Yes,1,4,4.3,0.35
9267,2008/10/3,Male,Service,Yes,2,5,5.3,0.43
9268,2008/2/7,Female,Service,Yes,4,8,8.9,0.84
9269,2008/8/3,Female,Product,No,1,3,,0.26
9270,2008/5/15,Male,Service,Yes,1,1,3.4,0.25
9271,2008/6/18,Male,Service,No,2,4,5.7,0.35
9272,2008/7/5,Female,Service,No,3,,,0.5
9273,2008/2/25,Male,Service,No,1,1,2.1,0.17
9274,2008/10/7,Male,Service,No,1,4,5.2,0.42
9275,2008/12/3,Female,Service,Yes,2,4,6.6,0.44
9276,2008/12/2,Female,Service,Yes,1,3,5.5,0.39
9277,2008/8/28,Male,Product,Yes,1,2,3.4,0.16
9278,2008/8/21,Male,Product,No,2,5,5.4,0.33
9279,2008/11/19,Female,Service,No,3,5,6.3,0.59
9280,2008/6/6,Female,Service,No,4,6,7.4,0.66
9281,2008/7/24,Male,Product,Yes,2,5,6.4,0.48
9282,2008/7/31,Female,Service,Yes,1,1,0.6,
9283,2008/7/10,Female,Product,Yes,3,6,4.8,0.43
9284,2008/8/15,Male,Product,Yes,2,4,4.7,0.4
9285,2008/2/19,Female,Service,No,3,7,,0.68
9286,2008/7/3,Female,Service,No,2,4,3.6,0.22
9287,2008/8/1,Male,Service,Yes,3,7,6.9,0.62
9288,2008/3/8,Male,Product,No,1,1,,
9289,2008/3/8,Female,Product,Yes,1,3,5.5,0.31
9290,2008/7/16,Male,Service,Yes,3,5,5.9,0.42
9291,2008/8/3,Female,Product,Yes,1,2,3.2,0.25
9292,2008/11/9,Female,Service,No,1,2,5.4,0.37
9293,2008/4/22,Male,Product,Yes,2,3,5.3,0.47
9294,2008/5/4,Male,Product,No,2,,4.4,0.26
9295,2008/11/30,Female,Service,No,2,4,,0.6
9296,2008/11/24,Female,Product,Yes,1,3,4.6,0.37
9297,2008/3/11,Male,Service,No,3,5,6.4,0.45
9298,2008/9/1,Male,Product,No,3,6,6.6,0.61
9299,2008/2/20,Female,Service,No,3,6,,0.55
9300,2008/10/4,Female,Service,No,1,3,5.3,0.3
9301,2008/9/3,Female,Product,Yes,1,4,4.6,
9302,2008/10/15,Female,Service,Yes,5,10,8.5,0.74
9303,2008/1/31,Male,Service,No,3,6,6.6,0.56
9304,2008/2/28,Female,Service,No,2,3,5.8,0.41
9305,2008/4/7,Female,Service,Yes,2,3,,
9306,2008/1/6,Female,Product,No,3,5,5.3,0.43
9307,2008/5/8,Male,Product,No,2,,,
9308,2008/8/18,Female,Service,Yes,2,2,2.2,0.15
9309,2008/8/23,Female,Service,No,2,5,7.4,0.55
9310,2008/7/29,Male,Product,No,2,5,7.3,0.53
9311,2008/8/19,Male,Product,Yes,0,1,0,
9312,2008/9/13,Female,Service,Yes,3,6,7.4,0.61
9313,2008/8/5,Female,Service,No,2,5,7.3,0.65
9314,2008/7/9,Female,Service,Yes,4,7,,0.69
9315,2008/2/24,Male,Service,Yes,2,2,2.8,0.18
9316,2008/6/27,Female,Product,Yes,1,1,4.3,0.23
9317,2008/8/7,Female,Service,No,2,,2.7,
9318,2008/10/3,Male,Service,Yes,3,7,6.9,0.62
9319,2008/12/24,Female,Service,No,4,7,9.9,0.86
9320,2008/3/6,Male,Service,Yes,2,3,6.2,0.45
9321,2008/7/13,Female,Service,No,4,7,7.5,0.56
9322,2008/3/13,Male,Service,Yes,1,1,1.3,
9323,2008/12/22,Female,Service,No,4,6,7.4,0.52
9324,2008/3/21,Male,Service,No,4,7,9.3,0.78
9325,2008/10/18,Male,Service,No,1,1,3.2,0.21
9326,2008/11/4,Female,Product,Yes,3,6,5.3,0.45
9327,2008/11/27,Male,Product,Yes,4,9,9.7,0.99
9328,2008/3/24,Male,Service,Yes,1,3,5.1,0.43
9329,2008/1/19,Female,Product,No,4,6,6.8,0.68
9330,2008/1/29,Female,Service,Yes,1,2,5.4,0.47
9331,2008/12/4,Female,Service,Yes,1,4,5.3,0.4
9332,2008/8/3,Male,Service,No,4,9,9.2,1
9333,2008/10/16,Male,Service,Yes,2,3,4.7,0.26
9334,2008/2/21,Female,Product,Yes,3,4,5.1,0.37
9335,2008/7/14,Male,Service,No,3,6,7.4,0.73
9336,2008/12/9,Female,Product,Yes,3,5,4.1,0.3
9337,2008/1/2,Female,Product,Yes,2,4,4.7,0.33
9338,2008/6/23,Female,Product,Yes,2,4,3.6,0.31
9339,2008/9/16,Male,Service,No,2,4,5.8,0.34
9340,2008/12/19,Female,Product,No,3,,7.4,0.58
9341,2008/9/12,Male,Product,Yes,2,3,5.8,0.36
9342,2008/7/29,Male,Product,Yes,2,3,5.9,0.49
9343,2008/11/17,Female,Service,Yes,3,7,7.7,0.7
9344,2008/3/21,Female,Service,Yes,3,,,0.37
9345,2008/5/13,Male,Service,Yes,3,5,6.8,0.47
9346,2008/8/9,Female,Product,No,3,5,5.7,0.46
9347,2008/11/27,Male,Service,Yes,1,3,5.1,0.3
9348,2008/5/21,Female,Product,Yes,1,1,1.1,0.09
9349,2008/3/8,Male,Service,No,5,9,9.5,0.84
9350,2008/5/27,Female,Product,Yes,3,5,6.2,0.46
9351,2008/8/19,Male,Service,No,2,5,7.5,0.53
9352,2008/9/11,Female,Service,Yes,5,9,8.9,0.88
9353,2008/5/20,Male,Service,Yes,1,2,5.2,0.41
9354,2008/6/28,Male,Service,Yes,3,4,7,0.48
9355,2008/3/23,Female,Product,Yes,2,3,3.7,0.24
9356,2008/12/27,Female,Product,No,3,6,,0.68
9357,2008/5/8,Female,Service,Yes,2,3,3.5,
9358,2008/4/13,Male,Service,No,2,3,4.4,0.37
9359,2008/5/9,Male,Service,No,3,7,6.6,0.59
9360,2008/5/16,Male,Product,Yes,2,4,6,0.42
9361,2008/12/1,Male,Service,No,3,4,6.8,0.49
9362,2008/10/11,Male,Service,No,3,5,6.3,0.61
9363,2008/1/19,Female,Service,No,1,2,5.2,0.4
9364,2008/2/12,Male,Product,Yes,1,,0,0
9365,2008/6/23,Female,Service,No,2,4,5.7,0.51
9366,2008/9/22,Male,Service,No,2,6,7.7,0.57
9367,2008/3/20,Male,Service,Yes,3,6,6.9,0.56
9368,2008/10/27,Male,Service,Yes,1,1,2.2,0.09
9369,2008/12/19,Male,Service,No,2,4,6.9,0.54
9370,2008/4/14,Male,Service,No,4,7,7,0.66
9371,2008/1/22,Female,Product,Yes,2,3,4.8,0.44
9372,2008/12/24,Male,Service,Yes,2,,6.4,0.4
9373,2008/10/19,Female,Service,Yes,0,1,,0.23
9374,2008/10/10,Male,Service,No,3,5,6.2,0.47
9375,2008/10/30,Female,Product,Yes,2,,5.5,0.43
9376,2008/5/24,Female,Product,Yes,3,6,6.4,0.44
9377,2008/1/19,Male,Service,Yes,2,4,4.7,0.36
9378,2008/9/12,Female,Service,No,1,2,2.9,0.11
9379,2008/3/7,Male,Service,Yes,3,5,4.5,0.37
9380,2008/6/19,Male,Product,No,2,4,7.1,0.51
9381,2008/10/25,Female,Service,Yes,1,1,3.7,0.21
9382,2008/4/12,Female,Service,Yes,4,9,7.4,0.74
9383,2008/5/6,Female,Product,Yes,3,5,5.3,0.36
9384,2008/1/4,Male,Service,Yes,4,7,8.2,0.7
9385,2008/9/27,Male,Product,No,1,3,2.7,0.18
9386,2008/10/8,Male,Service,Yes,2,5,6.5,0.49
9387,2008/12/18,Female,Product,No,3,6,5.3,0.43
9388,2008/8/19,Male,Product,Yes,3,5,6,0.42
9389,2008/2/18,Male,Product,Yes,2,6,6.7,0.51
9390,2008/11/28,Male,Service,No,3,5,7.8,0.62
9391,2008/4/13,Male,Service,Yes,3,4,5.4,0.38
9392,2008/8/16,Male,Service,No,2,,4.6,0.24
9393,2008/6/7,Male,Service,Yes,2,6,7.4,0.68
9394,2008/4/20,Male,Product,Yes,3,,7.3,0.53
9395,2008/8/9,Female,Service,Yes,3,6,5.5,0.47
9396,2008/3/16,Female,Service,Yes,3,5,6.8,0.48
9397,2008/10/1,Male,Product,Yes,3,5,6.6,0.6
9398,2008/6/9,Male,Service,Yes,2,6,7.3,0.55
9399,2008/4/22,Male,Service,No,4,8,9.1,0.73
9400,2008/9/13,Male,Service,No,3,7,6,0.51
9401,2008/9/24,Female,Service,Yes,1,2,3.5,0.3
9402,2008/3/8,Female,Product,No,3,6,6.8,0.54
9403,2008/1/29,Male,Product,No,3,6,6.4,0.62
9404,2008/4/5,Female,Service,Yes,3,5,6.5,0.43
9405,2008/12/28,Male,Service,No,3,4,3.8,0.29
9406,2008/5/7,Male,Service,Yes,3,7,8.8,
9407,2008/8/11,Male,Service,Yes,2,3,6.9,0.5
9408,2008/12/30,Female,Service,Yes,1,2,4.8,0.39
9409,2008/7/1,Male,Service,Yes,3,5,,0.47
9410,2008/7/9,Female,Service,Yes,1,3,5.1,
9411,2008/10/11,Male,Product,No,3,7,8.6,0.74
9412,2008/1/23,Male,Product,Yes,2,1,2.7,0.08
9413,2008/12/25,Male,Service,No,1,4,6.4,0.51
9414,2008/4/11,Male,Service,Yes,2,5,8.2,0.71
9415,2008/4/4,Male,Service,Yes,0,1,2.5,0.16
9416,2008/3/20,Female,Service,No,0,,2.8,0.11
9417,2008/7/23,Female,Product,Yes,3,5,5.5,0.5
9418,2008/11/5,Male,Product,No,2,4,5.8,0.4
9419,2008/9/20,Male,Product,Yes,1,3,2.8,0.13
9420,2008/2/16,Female,Service,No,3,6,8,0.73
9421,2008/12/22,Male,Product,No,2,3,,0.5
9422,2008/11/26,Female,Product,No,2,3,2.9,0.24
9423,2008/7/25,Female,Product,Yes,3,7,7.3,0.55
9424,2008/10/4,Female,Service,No,3,,5.2,0.39
9425,2008/9/23,Female,Product,No,2,5,,0.6
9426,2008/3/4,Female,Service,Yes,3,5,,0.48
9427,2008/12/21,Female,Service,Yes,2,,,0.35
9428,2008/3/8,Male,Service,No,3,6,6.3,0.6
9429,2008/7/9,Male,Service,Yes,1,3,4.6,0.34
9430,2008/5/21,Male,Product,Yes,0,1,3.2,0.22
9431,2008/1/7,Male,Product,Yes,2,4,7.7,0.65
9432,2008/4/9,Male,Product,Yes,3,,4.4,0.37
9433,2008/11/23,Male,Service,Yes,3,5,6.1,0.42
9434,2008/10/20,Female,Product,No,2,6,6,0.52
9435,2008/3/1,Female,Service,No,3,5,6.1,0.47
9436,2008/6/10,Female,Product,Yes,4,7,7.2,0.67
9437,2008/1/16,Female,Product,No,2,,5.2,0.38
9438,2008/9/1,Male,Service,Yes,1,4,,0.36
9439,2008/5/10,Female,Product,No,0,2,4.2,
9440,2008/8/11,Male,Service,Yes,1,3,5.5,0.34
9441,2008/5/1,Male,Service,No,2,5,5.4,0.45
9442,2008/2/5,Female,Service,Yes,1,3,,0.26
9443,2008/11/20,Male,Service,Yes,3,6,6.1,0.47
9444,2008/1/28,Male,Service,No,2,3,3.4,0.23
9445,2008/4/13,Male,Service,Yes,2,,4.8,0.34
9446,2008/12/22,Male,Service,No,1,3,5.9,0.35
9447,2008/2/25,Male,Product,Yes,1,3,5.3,0.3
9448,2008/8/14,Male,Product,Yes,1,2,5.4,0.39
9449,2008/10/21,Female,Product,Yes,1,3,4,0.33
9450,2008/3/15,Male,Service,No,2,4,4.4,0.36
9451,2008/3/30,Male,Service,Yes,1,3,5.9,
9452,2008/5/29,Female,Product,No,4,8,7.7,0.72
9453,2008/3/8,Female,Service,Yes,2,5,4.7,0.38
9454,2008/1/6,Female,Service,Yes,3,6,6.6,0.47
9455,2008/4/4,Male,Product,No,4,7,8.6,0.69
9456,2008/4/18,Male,Service,Yes,2,4,3.6,0.19
9457,2008/3/4,Male,Service,Yes,2,4,5,0.45
9458,2008/8/5,Female,Product,Yes,2,4,5.7,0.36
9459,2008/5/25,Female,Product,Yes,3,,,0.45
9460,2008/2/16,Female,Service,No,3,5,,0.58
9461,2008/12/27,Male,Service,No,3,7,6,0.51
9462,2008/10/16,Male,Service,No,0,1,2.5,0.16
9463,2008/5/19,Female,Product,Yes,1,1,1.5,0.12
9464,2008/8/7,Male,Product,No,3,6,7.7,0.58
9465,2008/12/4,Female,Service,Yes,3,6,5.9,0.5
9466,2008/11/18,Female,Service,No,1,3,7.2,0.5
9467,2008/7/23,Male,Service,Yes,2,3,3,0.23
9468,2008/8/2,Female,Service,No,4,6,8.4,0.67
9469,2008/5/31,Female,Service,Yes,1,3,4.7,0.27
9470,2008/8/23,Female,Product,Yes,2,3,4.1,0.29
9471,2008/8/13,Female,Service,No,4,6,7.1,0.69
9472,2008/9/4,Male,Service,No,4,6,6.8,0.53
9473,2008/11/5,Male,Product,No,0,,,0.29
9474,2008/2/26,Female,Service,Yes,3,5,5.3,0.39
9475,2008/8/13,Female,Product,Yes,3,5,6.2,0.43
9476,2008/9/7,Female,Product,No,1,2,3.9,0.27
9477,2008/1/26,Female,Service,No,2,4,4.1,0.33
9478,2008/9/23,Male,Service,Yes,1,2,,0.07
9479,2008/7/19,Male,Service,No,2,6,7.6,0.62
9480,2008/5/26,Male,Service,No,1,2,6.3,0.46
9481,2008/10/24,Female,Service,Yes,3,6,6.6,0.46
9482,2008/8/6,Male,Service,No,3,7,,
9483,2008/10/4,Female,Product,Yes,3,6,,0.63
9484,2008/12/19,Male,Product,No,3,5,7.7,0.68
9485,2008/7/8,Male,Product,No,3,,,0.61
9486,2008/2/9,Female,Service,Yes,3,5,5.6,0.43
9487,2008/7/10,Male,Service,No,1,4,7.6,0.55
9488,2008/8/12,Female,Service,No,2,6,8,0.69
9489,2008/4/23,Female,Service,No,2,6,7.4,0.56
9490,2008/12/17,Male,Service,No,3,5,6.1,
9491,2008/1/7,Female,Product,Yes,0,1,3.6,0.3
9492,2008/1/2,Male,Service,No,2,5,6.2,0.56
9493,2008/3/13,Male,Service,No,3,6,6.1,0.51
9494,2008/12/14,Male,Product,No,2,4,7.9,
9495,2008/3/17,Female,Service,No,4,8,9,0.93
9496,2008/7/5,Female,Service,Yes,1,3,3.2,0.26
9497,2008/7/7,Female,Service,Yes,1,1,4.4,0.25
9498,2008/7/13,Female,Product,Yes,2,4,,0.41
9499,2008/12/25,Female,Service,Yes,2,4,6,0.42
9500,2008/1/20,Female,Product,No,1,,5.4,0.36
9501,2008/8/31,Male,Service,Yes,0,2,4.1,0.23
9502,2008/3/29,Male,Product,Yes,2,4,5.6,0.4
9503,2008/12/8,Male,Service,Yes,2,4,5.1,0.3
9504,2008/8/25,Female,Service,Yes,2,3,,0.4
9505,2008/4/19,Male,Service,No,1,2,4.8,0.24
9506,2008/5/21,Female,Service,No,4,8,9.1,0.79
9507,2008/3/22,Male,Service,No,1,2,2.4,0.15
9508,2008/1/23,Female,Product,Yes,1,4,6,0.38
9509,2008/8/4,Male,Service,Yes,2,,3,0.25
9510,2008/8/8,Male,Service,No,3,6,5.6,0.54
9511,2008/5/23,Male,Product,No,0,,3.1,0.18
9512,2008/4/12,Female,Product,Yes,1,2,,
9513,2008/9/9,Female,Product,No,4,6,7.6,
9514,2008/2/15,Male,Product,Yes,1,3,3.4,0.28
9515,2008/11/11,Female,Service,Yes,1,2,2.8,0.08
9516,2008/9/26,Female,Service,No,2,,3.7,0.22
9517,2008/12/13,Male,Service,No,3,7,8.1,0.71
9518,2008/8/7,Female,Product,Yes,2,4,6.7,0.45
9519,2008/8/26,Female,Product,No,2,5,8.4,0.67
9520,2008/3/20,Female,Product,Yes,1,2,4.1,0.35
9521,2008/4/21,Male,Service,No,3,6,7.1,0.61
9522,2008/1/25,Female,Product,Yes,1,3,3.2,0.26
9523,2008/9/6,Female,Product,No,1,2,,0.13
9524,2008/3/22,Female,Service,Yes,3,5,6.4,0.42
9525,2008/5/9,Male,Service,Yes,2,4,4.4,0.33
9526,2008/11/27,Male,Service,Yes,1,2,4.9,0.42
9527,2008/7/29,Male,Product,No,2,5,6.7,0.63
9528,2008/11/25,Male,Service,No,4,9,9,0.72
9529,2008/8/8,Male,Service,Yes,2,3,,0.46
9530,2008/5/8,Female,Service,No,1,4,4.8,0.32
9531,2008/11/10,Male,Service,No,2,6,6.4,0.61
9532,2008/12/17,Female,Service,No,1,4,4.6,0.36
9533,2008/8/13,Female,Service,Yes,2,,7,0.56
9534,2008/12/10,Female,Service,Yes,3,8,9.3,0.89
9535,2008/4/3,Male,Service,Yes,3,6,,
9536,2008/10/16,Male,Service,No,2,4,6.5,0.56
9537,2008/12/12,Male,Service,No,2,5,6.6,
9538,2008/2/12,Male,Product,No,4,8,8.3,0.67
9539,2008/5/2,Male,Service,No,3,6,5.8,0.5
9540,2008/8/16,Female,Product,Yes,2,3,5.5,0.33
9541,2008/2/21,Female,Service,No,3,7,8.6,0.78
9542,2008/6/9,Female,Service,Yes,2,6,9,0.75
9543,2008/2/5,Female,Service,No,3,,3.9,0.26
9544,2008/2/12,Male,Service,No,0,1,2.5,0.08
9545,2008/11/19,Male,Product,No,3,6,7.5,0.69
9546,2008/7/16,Male,Service,Yes,3,6,7.3,0.56
9547,2008/4/11,Male,Service,Yes,1,2,2.7,0.22
9548,2008/9/1,Male,Service,No,3,7,6.6,0.56
9549,2008/6/10,Female,Product,No,1,1,2.6,0.11
9550,2008/8/3,Female,Product,No,1,3,6.9,0.47
9551,2008/10/9,Female,Service,No,1,3,5.6,0.51
9552,2008/10/31,Male,Service,No,3,5,7.2,0.56
9553,2008/7/29,Female,Service,No,3,6,7.3,0.6
9554,2008/3/7,Male,Product,No,2,4,7.3,0.52
9555,2008/1/8,Female,Service,Yes,2,5,,0.56
9556,2008/4/13,Female,Service,No,3,5,6.7,0.58
9557,2008/9/28,Female,Product,No,2,4,6.8,0.45
9558,2008/11/14,Female,Service,Yes,3,,5.8,0.43
9559,2008/4/12,Male,Service,Yes,0,1,3.8,0.27
9560,2008/8/30,Male,Service,No,4,7,6.8,0.56
9561,2008/6/14,Male,Product,No,2,,,0.53
9562,2008/6/4,Female,Service,Yes,2,4,,0.44
9563,2008/2/7,Female,Product,Yes,1,1,4.4,0.29
9564,2008/9/21,Female,Service,Yes,2,7,7.8,0.7
9565,2008/4/3,Male,Service,Yes,2,5,6.1,0.37
